sample,timestamp,ecg[bpm],spo2,p1[mmHg],resp
626,1776876016415,371.0,429.0,2.58
627,1776876016426,443.0,441.0,2.58
628,1776876016437,534.0,438.0,2.58
629,1776876016448,623.0,427.0,2.58
630,1776876016459,623.0,434.0,2.58
631,1776876016470,613.0,432.0,2.58
632,1776876016481,596.0,428.0,2.58
633,1776876016492,584.0,431.0,2.58
634,1776876016503,570.0,429.0,2.58
635,1776876016514,563.0,427.0,2.58
636,1776876016525,562.0,432.0,2.58
637,1776876016536,556.0,430.0,2.58
638,1776876016547,554.0,413.0,2.58
639,1776876016558,554.0,426.0,2.58
640,1776876016569,551.0,425.0,2.58
641,1776876016580,552.0,416.0,2.58
642,1776876016591,558.0,424.0,2.58
643,1776876016602,559.0,424.0,2.58
644,1776876016613,562.0,415.0,2.58
645,1776876016624,558.0,422.0,2.58
646,1776876016635,550.0,416.0,2.58
647,1776876016646,536.0,412.0,2.58
648,1776876016657,527.0,416.0,2.58
649,1776876016668,524.0,415.0,2.58
650,1776876016679,519.0,413.0,2.58
651,1776876016690,519.0,414.0,2.58
652,1776876016701,522.0,397.0,2.58
653,1776876016712,527.0,405.0,2.58
654,1776876016723,532.0,406.0,2.58
655,1776876016734,537.0,404.0,2.58
656,1776876016745,538.0,402.0,2.58
657,1776876016756,535.0,403.0,2.58
658,1776876016767,545.0,386.0,2.58
659,1776876016778,546.0,403.0,2.58
660,1776876016789,548.0,401.0,2.58
661,1776876016800,544.0,414.0,2.58
662,1776876016811,540.0,398.0,2.58
663,1776876016822,545.0,407.0,2.58
664,1776876016833,545.0,574.0,2.58
665,1776876016844,541.0,469.0,2.58
666,1776876016855,545.0,528.0,2.58
667,1776876016866,544.0,748.0,2.58
668,1776876016877,540.0,658.0,2.58
669,1776876016888,544.0,706.0,2.58
670,1776876016899,539.0,736.0,2.58
671,1776876016910,538.0,761.0,2.58
672,1776876016921,543.0,765.0,2.58
673,1776876016932,542.0,755.0,2.58
674,1776876016943,542.0,767.0,2.58
675,1776876016956,541.0,747.0,2.58
676,1776876016965,540.0,711.0,2.58
677,1776876016976,545.0,704.0,2.58
678,1776876016987,540.0,689.0,2.58
679,1776876016998,543.0,671.0,2.58
680,1776876017009,545.0,665.0,2.58
681,1776876017020,542.0,657.0,2.58
682,1776876017031,544.0,651.0,2.58
683,1776876017042,541.0,649.0,2.58
684,1776876017053,536.0,641.0,2.58
685,1776876017064,548.0,633.0,2.58
686,1776876017075,543.0,619.0,2.58
